Date,SKU_ID,SKU_Name,Category,Region,Units_Sold,Unit_Price,Current_Stock,Reorder_Level,Lead_Time_Days,Promotion_Flag,Revenue
2025-06-08,SKU1015,Apparel_Item_5,Apparel,East,36.0,428.01,151.3,60,16,1,15408.36
2025-09-14,SKU1020,Home_Item_5,HOME & KITCHEN,East,42.0,605.93,122.2,60,13,0,25449.06
2025-11-23,SKU1013,Apparel_Item_3,Apparel,,325.0,1957.04,768.5,31,16,0,636038.0
2025-06-01,SKU1017,Home_Item_2,Home & Kitchen,East,219.0,848.27,182.7,42,19,0,185771.13
2025-08-17,SKU1023,Beauty_Item_3,Beauty,North,141.0,2089.04,139.9,68,10,0,294554.64
2025-05-18,SKU1013,Apparel_Item_3,Apparel,South,205.0,1957.04,211.0,31,16,0,401193.2
2025-11-16,SKU1023,Beauty_Item_3,Beauty,East,220.0,2089.04,905.4,68,10,0,459588.8
2025-01-26,SKU1006,Grocery_Item_1,Grocery,North,376.0,,1313.0,75,6,0,360380.96
2025-09-07,SKU1002,Electronics_Item_2,Electronics,South,204.0,2153.56,294.6,61,4,0,439326.24
2025-07-27,SKU1001,Electronics_Item_1,Electronics,East,54.0,1946.19,491.3,46,14,0,105094.26
2026-05-17,SKU1001,Electronics_Item_1,Electronics,South,40.0,1946.19,519.0,46,14,0,77847.6
2026-07-12,SKU1004,Electronics_Item_4,Electronics,West,284.0,1914.79,1342.4,67,15,0,543800.36
2026-08-09,SKU1024,Beauty_Item_4,Beauty,North,82.0,999.32,768.7,37,19,0,81944.24
2025-10-05,SKU1017,Home_Item_2,Home & Kitchen,East,301.0,848.27,936.5,42,19,0,255329.27
2025-11-09,SKU1011,Apparel_Item_1,Apparel,South,185.0,1907.31,2534.5,41,15,0,352852.35
2025-06-29,SKU1014,Apparel_Item_4,Apparel,North  ,116.0,1193.47,2590.9,22,11,0,138442.52
2026-04-05,SKU1024,Beauty_Item_4,Beauty,West,89.0,999.32,90.8,37,19,0,88939.48
2025-05-11,SKU1002,Electronics_Item_2,ELECTRONICS,East,120.0,2153.56,1876.7,61,4,0,258427.2
2026-03-22,SKU1011,Apparel_Item_1,Apparel,North,192.0,1907.31,,41,15,0,366203.52
05-07-2026,SKU1011,Apparel_Item_1,Apparel,North,263.0,1907.31,59.0,41,15,1,501622.53
2026-01-25,SKU1006,Grocery_Item_1,Grocery,East,406.0,958.46,1198.6,75,6,0,389134.76
2026-05-31,SKU1012,Apparel_Item_2,Apparel,South,87.0,2428.21,208.4,73,11,0,211254.27
2025-12-28,SKU1022,Beauty_Item_2,Beauty,North,,1765.65,243.2,38,4,0,203049.75
2024-10-13,SKU1018,Home_Item_3,Home & Kitchen,West,184.0,1200.41,619.6,31,17,0,220875.44
2025-11-30,SKU1023,Beauty_Item_3,Beauty,East,279.0,2089.04,380.4,68,10,0,582842.16
2026-05-17,SKU1011,Apparel_Item_1,Apparel,North,161.0,1907.31,303.7,41,15,0,307076.91
2025-02-09,SKU1016,Home_Item_1,Home & Kitchen,West,108.0,1874.67,943.2,78,9,0,202464.36
2025-02-23,SKU1019,Home_Item_4,Home & Kitchen,South,,368.31,1345.0,48,15,0,78450.03
2026-05-31,SKU1011,Apparel_Item_1,Apparel,West,157.0,1907.31,926.0,41,15,0,299447.67
02-02-2025,SKU1025,Beauty_Item_5,Beauty,North  ,269.0,1722.11,4699.9,28,14,0,463247.59
2026-08-09,SKU1005,Electronics_Item_5,Electronics,North,69.0,363.88,182.3,47,18,0,25107.72
2026-02-22,SKU1011,Apparel_Item_1,Apparel,West,169.0,1907.31,567.4,41,15,0,322335.39
2025-12-07,SKU1025,Beauty_Item_5,Beauty,West,335.0,1722.11,208.8,28,14,0,576906.85
2026-08-09,SKU1019,Home_Item_4,Home & Kitchen,South,212.0,368.31,616.6,48,15,0,78081.72
2026-08-02,SKU1017,Home_Item_2,HOME & KITCHEN,West,,848.27,3150.6,42,19,0,229881.17
2025-12-21,SKU1023,Beauty_Item_3,Beauty,North,221.0,2089.04,,68,10,0,461677.84
2026-05-03,SKU1022,Beauty_Item_2,Beauty,West,65.0,1765.65,211.1,38,4,0,114767.25
2025-06-08,SKU1024,Beauty_Item_4,Beauty,South,82.0,999.32,,37,19,0,81944.24
2026-04-12,SKU1002,Electronics_Item_2,Electronics,South,166.0,2153.56,1006.2,61,4,0,357490.96
2024-10-06,SKU1002,Electronics_Item_2,Electronics,South,202.0,2153.56,297.7,61,4,0,435019.12
2024-12-22,SKU1002,Electronics_Item_2,Electronics,North,219.0,2153.56,285.0,61,4,0,471629.64
2025-11-02,SKU1005,Electronics_Item_5,ELECTRONICS,West,74.0,363.88,313.9,47,18,0,26927.12
2024-11-10,SKU1016,Home_Item_1,Home & Kitchen,North,103.0,1874.67,225.5,78,9,0,193091.01
2025-04-06,SKU1015,Apparel_Item_5,Apparel,North,32.0,428.01,201.7,60,16,0,13696.32
2024-12-01,SKU1008,Grocery_Item_3,Grocery,South,100.0,1136.36,235.5,33,11,0,113636.0
2025-09-28,SKU1002,Electronics_Item_2,Electronics,East,200.0,2153.56,948.7,61,4,0,430712.0
2025-01-05,SKU1021,Beauty_Item_1,Beauty,East,,1121.02,812.3,69,5,0,263439.7
31-05-2026,SKU1003,Electronics_Item_3,Electronics,West,221.0,280.73,502.2,78,12,0,62041.33
2026-03-22,SKU1012,Apparel_Item_2,Apparel,West,76.0,2428.21,930.4,73,11,0,184543.96
2026-08-16,SKU1008,Grocery_Item_3,Grocery,West,82.0,1136.36,412.3,33,11,0,93181.52
2026-05-03,SKU1008,Grocery_Item_3,Grocery,West,72.0,1136.36,552.8,33,11,0,81817.92
2025-10-12,SKU1009,Grocery_Item_4,Grocery,East,222.0,1408.73,501.1,23,18,0,312738.06
2024-10-06,SKU1022,Beauty_Item_2,Beauty,North,92.0,1765.65,2024.2,38,4,0,162439.8
2024-10-27,SKU1011,Apparel_Item_1,Apparel,North  ,190.0,1907.31,,41,15,0,362388.9
2024-12-08,SKU1001,Electronics_Item_1,ELECTRONICS,East,91.0,1946.19,189.0,46,14,0,177103.29
2026-02-15,SKU1013,Apparel_Item_3,Apparel,West,324.0,1957.04,39.3,31,16,0,634080.96
2026-03-22,SKU1010,Grocery_Item_5,Grocery,West,222.0,2077.7,2725.2,57,7,0,461249.4
11-05-2025,SKU1022,Beauty_Item_2,Beauty,East,67.0,1765.65,473.9,38,4,0,118298.55
2025-06-29,SKU1021,Beauty_Item_1,Beauty,East,266.0,1121.02,518.5,69,5,0,298191.32
2024-09-29,SKU1023,Beauty_Item_3,Beauty,North,198.0,2089.04,294.4,68,10,0,413629.92
2026-03-01,SKU1004,Electronics_Item_4,Electronics,South,341.0,1914.79,4763.9,67,15,0,652943.39
2024-10-20,SKU1015,Apparel_Item_5,APPAREL,South,44.0,428.01,310.6,60,16,0,18832.44
01-03-2026,SKU1001,Electronics_Item_1,Electronics,West,94.0,1946.19,273.6,46,14,0,182941.86
2025-04-13,SKU1001,Electronics_Item_1,Electronics,East,,1946.19,780.5,46,14,1,192672.81
2025-10-12,SKU1016,Home_Item_1,Home & Kitchen,East,89.0,1874.67,436.7,78,9,0,166845.63
2025-01-26,SKU1016,Home_Item_1,HOME & KITCHEN,North,101.0,1874.67,1145.2,78,9,0,189341.67
2025-07-13,SKU1002,Electronics_Item_2,Electronics,South,144.0,2153.56,678.7,61,4,0,310112.64
2025-06-01,SKU1004,Electronics_Item_4,Electronics,South,214.0,1914.79,245.6,67,15,0,409765.06
2026-05-24,SKU1003,Electronics_Item_3,Electronics,North,215.0,280.73,723.2,78,12,0,60356.95
2026-03-08,SKU1024,Beauty_Item_4,Beauty,South,114.0,999.32,483.8,37,19,0,113922.48
2026-02-01,SKU1022,Beauty_Item_2,Beauty,West  ,124.0,1765.65,89.6,38,4,0,218940.6
2025-09-07,SKU1012,Apparel_Item_2,Apparel,North,74.0,2428.21,271.1,73,11,0,179687.54
2026-03-01,SKU1024,Beauty_Item_4,Beauty,North,142.0,0.0,597.8,37,19,1,141903.44
2025-11-16,SKU1002,Electronics_Item_2,Electronics,West,295.0,2153.56,291.2,61,4,0,635300.2
2025-04-20,SKU1016,Home_Item_1,Home & Kitchen,East  ,69.0,1874.67,160.2,78,9,0,129352.23
2026-08-09,SKU1013,Apparel_Item_3,Apparel,North,321.0,1957.04,4618.0,31,16,0,628209.84
2025-08-17,SKU1005,Electronics_Item_5,Electronics,North,52.0,363.88,1113.9,47,18,0,18921.76
2025-06-01,SKU1018,Home_Item_3,Home & Kitchen,South,162.0,1200.41,1050.0,31,17,1,194466.42
2025-02-16,SKU1003,Electronics_Item_3,Electronics,South,225.0,280.73,2996.4,78,12,0,63164.25
2024-09-22,SKU1014,Apparel_Item_4,Apparel,West  ,238.0,1193.47,506.1,22,11,0,284045.86
2025-10-05,SKU1013,Apparel_Item_3,APPAREL,South,304.0,1957.04,1683.7,31,16,0,594940.16
2025-03-23,SKU1023,Beauty_Item_3,Beauty,East,133.0,2089.04,3048.9,68,10,0,277842.32
2025-03-30,SKU1010,Grocery_Item_5,Grocery,South  ,204.0,,2118.1,57,7,0,423850.8
2025-06-08,SKU1014,Apparel_Item_4,Apparel,West,114.0,1193.47,3029.9,22,11,0,136055.58
2025-03-30,SKU1007,Grocery_Item_2,Grocery,North  ,207.0,1627.47,765.9,69,10,0,336886.29
2025-03-30,SKU1018,Home_Item_3,Home & Kitchen,,155.0,1200.41,407.0,31,17,0,186063.55
2025-08-24,SKU1024,Beauty_Item_4,Beauty,South,95.0,999.32,1451.3,37,19,0,94935.4
2025-09-28,SKU1016,Home_Item_1,Home & Kitchen,East,98.0,1874.67,110.3,78,9,0,183717.66
2025-04-06,SKU1021,Beauty_Item_1,Beauty,North,229.0,1121.02,1867.3,69,5,0,256713.58
2026-06-21,SKU1002,Electronics_Item_2,Electronics,North,116.0,2153.56,3134.3,61,4,0,249812.96
2025-07-13,SKU1005,Electronics_Item_5,Electronics,West,51.0,363.88,1382.9,47,18,0,18557.88
2026-02-15,SKU1008,Grocery_Item_3,Grocery,South,92.0,1136.36,1322.8,33,11,0,104545.12
04-01-2026,SKU1023,Beauty_Item_3,Beauty,North,310.0,2089.04,392.7,68,10,1,647602.4
2024-10-20,SKU1001,Electronics_Item_1,Electronics,North,113.0,1946.19,380.5,46,14,0,219919.47
2025-02-02,SKU1024,Beauty_Item_4,Beauty,West  ,104.0,,575.6,37,19,0,103929.28
2025-11-30,SKU1022,Beauty_Item_2,Beauty,East,148.0,1765.65,758.2,38,4,0,261316.2
2026-06-07,SKU1025,Beauty_Item_5,Beauty,East,,1722.11,2726.2,28,14,0,280703.93
2026-08-16,SKU1006,Grocery_Item_1,GROCERY,East,296.0,958.46,322.8,75,6,0,283704.16
12-01-2025,SKU1013,Apparel_Item_3,Apparel,West,265.0,1957.04,,31,16,0,518615.6
2026-04-05,SKU1023,Beauty_Item_3,Beauty,North,147.0,2089.04,161.3,68,10,0,307088.88
2025-03-09,SKU1005,Electronics_Item_5,Electronics,West,49.0,363.88,228.9,47,18,0,17830.12
2026-08-23,SKU1001,Electronics_Item_1,Electronics,East,74.0,1946.19,281.6,46,14,0,144018.06
2026-04-19,SKU1011,Apparel_Item_1,Apparel,South,146.0,1907.31,924.7,41,15,0,278467.26
2026-02-22,SKU1001,Electronics_Item_1,Electronics,South,99.0,1946.19,367.6,46,14,1,192672.81
2026-03-08,SKU1010,Grocery_Item_5,Grocery,West,1932.6566112831954,2077.7,3190.2,57,7,0,363597.5
2024-09-22,SKU1010,Grocery_Item_5,Grocery,West,210.0,2077.7,642.4,57,7,0,436317.0
2024-11-24,SKU1020,Home_Item_5,Home & Kitchen,West,46.0,605.93,327.3,60,13,0,27872.78
2025-01-05,SKU1025,Beauty_Item_5,Beauty,North,,1722.11,507.3,28,14,0,442582.27
2025-11-23,SKU1023,Beauty_Item_3,Beauty,West,246.0,2089.04,659.4,68,10,0,513903.84
2025-03-23,SKU1018,Home_Item_3,Home & Kitchen,West,139.0,1200.41,562.0,31,17,0,166856.99
20-10-2024,SKU1002,Electronics_Item_2,ELECTRONICS,West  ,256.0,2153.56,1175.9,61,4,0,551311.36
23-08-2026,SKU1004,Electronics_Item_4,Electronics,West,371.0,1914.79,1460.9,67,15,0,710387.09
2024-12-15,SKU1007,Grocery_Item_2,Grocery,East,248.0,1627.47,474.6,69,10,0,403612.56
2024-10-20,SKU1021,Beauty_Item_1,Beauty,South,362.0,1121.02,1164.4,69,5,0,405809.24
2025-04-06,SKU1019,Home_Item_4,Home & Kitchen,East,196.0,368.31,81.0,48,15,0,72188.76
2024-12-22,SKU1009,Grocery_Item_4,Grocery,East,294.0,1408.73,1262.8,23,18,0,414166.62
2026-08-16,SKU1019,Home_Item_4,Home & Kitchen,West,133.0,368.31,483.6,48,15,0,48985.23
2025-08-03,SKU1023,Beauty_Item_3,BEAUTY,South,138.0,2089.04,437.9,68,10,0,288287.52
2024-11-24,SKU1015,Apparel_Item_5,Apparel,North,61.0,428.01,873.8,60,16,0,26108.61
2024-12-22,SKU1006,Grocery_Item_1,Grocery,North,,958.46,3012.0,75,6,0,328751.78
2024-12-29,SKU1010,Grocery_Item_5,GROCERY,North,257.0,2077.7,5116.1,57,7,0,533968.9
2026-01-11,SKU1022,Beauty_Item_2,Beauty,East,100.0,1765.65,573.6,38,4,0,176565.0
2025-09-07,SKU1020,Home_Item_5,Home & Kitchen,West,76.0,605.93,164.2,60,13,1,46050.68
18-01-2026,SKU1022,Beauty_Item_2,Beauty,West,133.0,1765.65,440.6,38,4,0,234831.45
2024-12-22,SKU1011,Apparel_Item_1,Apparel,North,256.0,1907.31,1058.9,41,15,1,488271.36
2025-11-30,SKU1005,Electronics_Item_5,Electronics,North,94.0,363.88,313.2,47,18,0,34204.72
2025-01-26,SKU1010,Grocery_Item_5,Grocery,South,225.0,2077.7,,57,7,0,467482.5
2024-11-03,SKU1015,Apparel_Item_5,Apparel,North,45.0,428.01,,60,16,0,19260.45
2026-04-19,SKU1005,Electronics_Item_5,Electronics,East,61.0,363.88,310.4,47,18,0,22196.68
2025-01-05,SKU1001,Electronics_Item_1,ELECTRONICS,,100.0,1946.19,356.7,46,14,0,194619.0
2025-06-22,SKU1006,Grocery_Item_1,Grocery,South,190.0,958.46,862.9,75,6,0,182107.4
2024-09-01,SKU1003,Electronics_Item_3,Electronics,East  ,266.0,280.73,1619.3,78,12,0,74674.18
2024-11-17,SKU1005,Electronics_Item_5,Electronics,South,125.0,363.88,1281.9,47,18,1,45485.0
2026-05-31,SKU1018,Home_Item_3,HOME & KITCHEN,South,119.0,1200.41,33.4,31,17,0,142848.79
2026-03-01,SKU1008,Grocery_Item_3,Grocery,South,80.0,1136.36,1175.8,33,11,0,90908.8
2024-11-17,SKU1012,Apparel_Item_2,Apparel,South  ,,2428.21,150.2,73,11,0,196685.01
2026-01-11,SKU1008,Grocery_Item_3,GROCERY,South,84.0,1136.36,1819.8,33,11,0,95454.24
2026-02-01,SKU1018,Home_Item_3,Home & Kitchen,East,208.0,1200.41,604.6,31,17,0,249685.28
2025-12-28,SKU1013,Apparel_Item_3,Apparel,East  ,324.0,1957.04,645.1,31,16,0,634080.96
2026-03-22,SKU1015,Apparel_Item_5,Apparel,West,42.0,428.01,67.7,60,16,0,17976.42
2025-04-20,SKU1014,Apparel_Item_4,Apparel,South,166.0,1193.47,587.1,22,11,0,198116.02
2024-12-15,SKU1022,Beauty_Item_2,Beauty,South,144.0,1765.65,650.2,38,4,0,254253.6
2025-05-25,SKU1023,Beauty_Item_3,BEAUTY,West,119.0,2089.04,1734.9,68,10,0,248595.76
2025-11-09,SKU1025,Beauty_Item_5,Beauty,West,352.0,1722.11,350.7,28,14,0,606182.72
2024-12-08,SKU1003,Electronics_Item_3,Electronics,East,290.0,280.73,473.0,78,12,0,81411.7
2024-09-15,SKU1010,Grocery_Item_5,Grocery,West,208.0,2077.7,852.4,57,7,0,432161.6
2025-06-22,SKU1018,Home_Item_3,Home & Kitchen,East,173.0,1200.41,630.0,31,17,0,207670.93
2025-06-29,SKU1011,Apparel_Item_1,Apparel,East,140.0,1907.31,519.2,41,15,0,267023.4
2025-10-19,SKU1013,Apparel_Item_3,Apparel,South,338.0,1957.04,1021.7,31,16,0,661479.52
2026-02-22,SKU1021,Beauty_Item_1,Beauty,West  ,290.0,1121.02,1430.5,69,5,0,325095.8
2025-05-04,SKU1013,Apparel_Item_3,Apparel,South  ,245.0,1957.04,597.0,31,16,0,479474.8
2026-06-14,SKU1015,Apparel_Item_5,Apparel,North,29.0,428.01,233.5,60,16,0,12412.29
2025-12-28,SKU1017,Home_Item_2,Home & Kitchen,West,387.0,848.27,2908.7,42,19,0,328280.49
2025-07-20,SKU1024,Beauty_Item_4,Beauty,West,105.0,999.32,1972.3,37,19,0,104928.6
2026-06-07,SKU1015,Apparel_Item_5,Apparel,East,,428.01,262.5,60,16,0,10272.24
2024-09-01,SKU1015,Apparel_Item_5,Apparel,North,32.0,428.01,163.3,60,16,0,13696.32
2026-05-31,SKU1025,Beauty_Item_5,Beauty,South,153.0,1722.11,2889.2,28,14,0,263482.83
2025-08-03,SKU1019,Home_Item_4,Home & Kitchen,South,209.0,368.31,470.9,48,15,0,76976.79
2024-09-08,SKU1011,Apparel_Item_1,APPAREL,South  ,181.0,1907.31,712.4,41,15,0,345223.11
2025-01-12,SKU1015,Apparel_Item_5,Apparel,East,54.0,428.01,557.8,60,16,0,23112.54
2025-02-09,SKU1005,Electronics_Item_5,Electronics,West,,363.88,474.9,47,18,0,16374.6
2025-08-24,SKU1021,Beauty_Item_1,Beauty,East,334.0,1121.02,1678.7,69,5,0,374420.68
2026-03-29,SKU1010,Grocery_Item_5,Grocery,North,156.0,2077.7,2569.2,57,7,0,324121.2
2026-06-07,SKU1022,Beauty_Item_2,Beauty,South,69.0,1765.65,1251.0,38,4,0,121829.85
2026-05-31,SKU1010,Grocery_Item_5,Grocery,West,131.0,2077.7,769.2,57,7,0,272178.7
2025-03-23,SKU1007,Grocery_Item_2,Grocery,South,224.0,1627.47,972.9,69,10,0,364553.28
2024-09-15,SKU1018,Home_Item_3,Home & Kitchen,East,137.0,1200.41,,31,17,0,164456.17
2025-08-31,SKU1019,Home_Item_4,Home & Kitchen,East,239.0,368.31,4671.0,48,15,0,88026.09
2025-10-26,SKU1001,Electronics_Item_1,ELECTRONICS,North,85.0,1946.19,356.4,46,14,0,165426.15
2025-12-14,SKU1022,Beauty_Item_2,Beauty,South,143.0,1765.65,475.2,38,4,0,252487.95
2024-10-13,SKU1002,Electronics_Item_2,Electronics,North,185.0,2153.56,112.7,61,4,0,398408.6
2026-03-01,SKU1015,Apparel_Item_5,Apparel,West,41.0,428.01,182.7,60,16,0,17548.41
2025-04-13,SKU1016,Home_Item_1,HOME & KITCHEN,South,74.0,1874.67,229.2,78,9,0,138725.58
2026-02-01,SKU1005,Electronics_Item_5,Electronics,West  ,75.0,363.88,289.5,47,18,0,27291.0
2025-06-15,SKU1004,Electronics_Item_4,Electronics,West,234.0,1914.79,1255.1,67,15,0,448060.86
2025-03-23,SKU1009,Grocery_Item_4,Grocery,West,183.0,1408.73,3423.3,23,18,0,257797.59
2026-03-29,SKU1005,Electronics_Item_5,Electronics,East,49.0,,118.1,47,18,0,17830.12
2025-01-19,SKU1020,Home_Item_5,Home & Kitchen,East,39.0,605.93,168.6,60,13,0,23631.27
2026-05-31,SKU1023,Beauty_Item_3,Beauty,South,105.0,2089.04,1084.9,68,10,0,219349.2
2025-12-28,SKU1024,Beauty_Item_4,BEAUTY,East,114.0,999.32,457.8,37,19,0,113922.48
2026-03-15,SKU1017,Home_Item_2,Home & Kitchen,East,290.0,848.27,551.3,42,19,0,245998.3
2025-11-02,SKU1017,Home_Item_2,Home & Kitchen,North,371.0,848.27,1288.6,42,19,0,314708.17
2025-06-08,SKU1025,Beauty_Item_5,Beauty,North,151.0,1722.11,844.9,28,14,0,260038.61
2026-07-19,SKU1002,Electronics_Item_2,Electronics,East  ,182.0,2153.56,2383.3,61,4,0,391947.92
2025-11-02,SKU1004,Electronics_Item_4,Electronics,North,421.0,1914.79,4099.7,67,15,0,806126.59
2025-12-14,SKU1013,Apparel_Item_3,Apparel,South,427.0,1957.04,1331.1,31,16,0,835656.08
2025-03-16,SKU1006,Grocery_Item_1,Grocery,West,279.0,958.46,748.9,75,6,0,267410.34
2024-12-15,SKU1004,Electronics_Item_4,Electronics,South,419.0,1914.79,4173.7,67,15,0,802297.01
2025-05-18,SKU1002,Electronics_Item_2,Electronics,East,128.0,2153.56,1748.7,61,4,0,275655.68
2024-09-01,SKU1024,Beauty_Item_4,Beauty,East  ,93.0,999.32,53.5,37,19,0,92936.76
24-08-2025,SKU1017,Home_Item_2,Home & Kitchen,South,331.0,848.27,1424.4,42,19,0,280777.37
2026-04-19,SKU1010,Grocery_Item_5,GROCERY,North,192.0,2077.7,1978.2,57,7,0,398918.4
2024-10-27,SKU1006,Grocery_Item_1,Grocery,West,296.0,,825.2,75,6,0,283704.16
2025-07-06,SKU1024,Beauty_Item_4,Beauty,North,85.0,999.32,2213.3,37,19,0,84942.2
2025-11-30,SKU1021,Beauty_Item_1,Beauty,East,304.0,1121.02,315.9,69,5,0,340790.08
14-06-2026,SKU1007,Grocery_Item_2,Grocery,South,229.0,1627.47,1377.0,69,10,0,372690.63
2025-01-19,SKU1010,Grocery_Item_5,GROCERY,North,216.0,2077.7,,57,7,0,448783.2
2025-08-03,SKU1013,Apparel_Item_3,Apparel,South  ,253.0,1957.04,533.2,31,16,0,495131.12
2026-01-11,SKU1019,Home_Item_4,Home & Kitchen,West,269.0,368.31,1044.1,48,15,0,99075.39
2025-06-22,SKU1010,Grocery_Item_5,Grocery,West,170.0,2077.7,820.4,57,7,0,353209.0
2026-03-29,SKU1021,Beauty_Item_1,Beauty,East,294.0,1121.02,1438.9,69,5,0,329579.88
2024-12-08,SKU1025,Beauty_Item_5,Beauty,East  ,367.0,1722.11,207.9,28,14,0,632014.37
2025-02-16,SKU1011,Apparel_Item_1,Apparel,South,169.0,1907.31,467.0,41,15,0,322335.39
2025-07-20,SKU1017,Home_Item_2,Home & Kitchen,North,255.0,848.27,607.3,42,19,0,216308.85
2025-12-21,SKU1015,Apparel_Item_5,Apparel,South,52.0,428.01,318.7,60,16,0,22256.52
2026-07-12,SKU1009,Grocery_Item_4,Grocery,South,168.0,1408.73,1251.3,23,18,0,236666.64
2026-07-05,SKU1006,Grocery_Item_1,Grocery,South,173.0,958.46,250.8,75,6,0,165813.58
2025-05-04,SKU1011,Apparel_Item_1,Apparel,West,123.0,1907.31,678.5,41,15,0,234599.13
2025-08-24,SKU1020,Home_Item_5,Home & Kitchen,South,34.0,605.93,284.2,60,13,0,20601.62
2024-12-29,SKU1002,Electronics_Item_2,Electronics,West,,2153.56,1119.4,61,4,0,536236.44
2026-07-19,SKU1016,Home_Item_1,Home & Kitchen,North,51.0,1874.67,97.6,78,9,0,95608.17
2025-03-02,SKU1003,Electronics_Item_3,Electronics,East,303.0,280.73,2433.4,78,12,0,85061.19
2025-09-21,SKU1005,Electronics_Item_5,Electronics,,,363.88,816.9,47,18,0,21832.8
2025-07-20,SKU1015,Apparel_Item_5,Apparel,North,25.0,428.01,226.5,60,16,0,10700.25
2024-10-06,SKU1023,Beauty_Item_3,Beauty,East,,2089.04,100.4,68,10,0,405273.76
2025-05-25,SKU1006,Grocery_Item_1,Grocery,West,196.0,958.46,1567.9,75,6,0,187858.16
2026-08-09,SKU1025,Beauty_Item_5,Beauty,South,345.0,1722.11,636.2,28,14,1,594127.95
2025-03-23,SKU1012,Apparel_Item_2,Apparel,West,59.0,2428.21,78.0,73,11,0,143264.39
2025-08-03,SKU1015,Apparel_Item_5,Apparel,South,32.0,428.01,160.5,60,16,0,13696.32
2025-11-02,SKU1012,Apparel_Item_2,Apparel,East,84.0,2428.21,804.7,73,11,0,203969.64
2026-08-16,SKU1018,Home_Item_3,HOME & KITCHEN,South,155.0,1200.41,447.4,31,17,0,186063.55
2025-04-06,SKU1022,Beauty_Item_2,Beauty,East,87.0,1765.65,232.4,38,4,0,153611.55
2026-03-22,SKU1007,Grocery_Item_2,Grocery,South,273.0,1627.47,1454.1,69,10,0,444299.31
2025-07-27,SKU1010,Grocery_Item_5,Grocery,South,203.0,,1263.5,57,7,0,421773.1
2026-05-17,SKU1002,Electronics_Item_2,Electronics,South,105.0,2153.56,266.2,61,4,0,226123.8
02-02-2025,SKU1003,Electronics_Item_3,ELECTRONICS,South,419.0,280.73,3605.4,78,12,1,117625.87
2026-06-21,SKU1011,Apparel_Item_1,Apparel,East,135.0,1907.31,484.0,41,15,0,257486.85
2024-09-01,SKU1021,Beauty_Item_1,Beauty,West,291.0,1121.02,1583.6,69,5,0,326216.82
2025-04-06,SKU1013,Apparel_Item_3,Apparel,South,260.0,1957.04,258.6,31,16,0,508830.4
2026-05-31,SKU1008,Grocery_Item_3,Grocery,South,56.0,1136.36,334.8,33,11,0,63636.16
2024-10-06,SKU1006,Grocery_Item_1,Grocery,South,289.0,958.46,364.0,75,6,0,276994.94
2026-08-16,SKU1016,Home_Item_1,Home & Kitchen,West,66.0,1874.67,391.0,78,9,0,123728.22
2025-03-02,SKU1001,Electronics_Item_1,Electronics,South,77.0,1946.19,1319.5,46,14,0,149856.63
2024-12-15,SKU1002,Electronics_Item_2,ELECTRONICS,South,194.0,2153.56,504.0,61,4,0,417790.64
2025-07-20,SKU1011,Apparel_Item_1,Apparel,,133.0,,2737.2,41,15,0,253672.23
2026-08-02,SKU1004,Electronics_Item_4,Electronics,West,285.0,1914.79,485.4,67,15,0,545715.15
2024-09-15,SKU1002,Electronics_Item_2,Electronics,West,204.0,2153.56,876.7,61,4,0,439326.24
2026-08-16,SKU1013,Apparel_Item_3,Apparel,South,315.0,1957.04,4303.0,31,16,0,616467.6
2025-04-13,SKU1017,Home_Item_2,Home & Kitchen,West,263.0,848.27,1704.7,42,19,0,223095.01
2026-08-16,SKU1009,Grocery_Item_4,GROCERY,East,229.0,1408.73,255.3,23,18,0,322599.17
2025-08-31,SKU1020,Home_Item_5,Home & Kitchen,South,44.0,605.93,240.2,60,13,0,26660.92
2025-09-07,SKU1023,Beauty_Item_3,Beauty,East,227.0,2089.04,739.7,68,10,0,474212.08
2026-08-23,SKU1021,Beauty_Item_1,Beauty,West,302.0,1121.02,961.0,69,5,0,338548.04
2026-05-31,SKU1007,Grocery_Item_2,Grocery,South,231.0,1627.47,417.0,69,10,0,375945.57
07-06-2026,SKU1010,Grocery_Item_5,Grocery,West,186.0,2077.7,583.2,57,7,0,386452.2
2026-02-22,SKU1019,Home_Item_4,Home & Kitchen,West,423.0,368.31,1287.6,48,15,1,155795.13
2025-03-09,SKU1018,Home_Item_3,Home & Kitchen,North,133.0,1200.41,825.0,31,17,0,159654.53
2025-01-05,SKU1002,Electronics_Item_2,Electronics,East,331.0,2153.56,,61,4,1,712828.36
2024-10-13,SKU1011,Apparel_Item_1,Apparel,East,368.0,1907.31,873.6,41,15,1,701890.08
2025-11-09,SKU1015,Apparel_Item_5,Apparel,West,59.0,428.01,607.7,60,16,0,25252.59
2025-05-11,SKU1001,Electronics_Item_1,Electronics,West,61.0,,556.5,46,14,0,118717.59
2026-06-28,SKU1004,Electronics_Item_4,Electronics,West,212.0,1914.79,1887.4,67,15,0,405935.48
2025-12-07,SKU1008,Grocery_Item_3,Grocery,South,,1136.36,446.9,33,11,0,85227.0
2026-06-21,SKU1024,Beauty_Item_4,Beauty,West,74.0,999.32,1453.7,37,19,0,73949.68
2025-06-22,SKU1002,Electronics_Item_2,Electronics,North,102.0,2153.56,1142.7,61,4,0,219663.12
2025-09-07,SKU1005,Electronics_Item_5,Electronics,East,52.0,363.88,944.9,47,18,0,18921.76
